measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
251.0,0.21142578,-0.032043457,6.1035156E-4,-95.83969,32.50382,250.12978,257.0,-28528.0,0.0
252.0,0.21191406,-0.029174805,0.006225586,-84.183205,-5.2671757,250.12978,257.0,-28528.0,0.0
253.0,0.17199707,-0.027893066,0.022277832,-41.61832,-23.908398,250.12978,257.0,-28528.0,0.0
254.0,0.15008545,-0.03173828,0.029052734,-0.67175573,-42.9771,240.61832,257.0,-28528.0,0.0
255.0,0.101989746,-0.03930664,0.043762207,67.26717,-43.351147,229.44275,257.0,-28528.0,0.0
256.0,0.07836914,-0.0368042,0.04260254,137.1145,-48.35878,206.61069,257.0,-28528.0,0.0
257.0,0.09082031,-0.03253174,0.03552246,173.58015,-42.46565,160.9313,257.0,-28528.0,0.0
258.0,0.08239746,-0.022277832,0.03729248,198.73282,-19.984734,131.19084,257.0,-28528.0,0.0
259.0,0.07122803,-0.0034179688,0.032409668,201.0229,-1.1068702,102.854965,257.0,-28528.0,0.0
260.0,0.04901123,0.005554199,0.059265137,167.33588,-1.0229008,69.580154,257.0,-28528.0,0.0
261.0,0.045410156,0.008117676,0.060180664,105.08397,-3.351145,34.015266,257.0,-28271.0,0.0
262.0,0.049316406,0.0029907227,0.059570312,36.709923,-12.038168,-7.89313,257.0,-28271.0,0.0
263.0,0.06402588,-0.010131836,0.053527832,-10.603053,-21.786259,-54.778625,257.0,-28271.0,0.0
264.0,0.07208252,-0.011413574,0.04724121,-35.84733,-26.76336,-83.31298,257.0,-28271.0,0.0
265.0,0.09362793,-0.012878418,0.03161621,-60.74046,-30.984734,-132.27481,257.0,-28271.0,0.0
266.0,0.11651611,-0.010437012,0.022155762,-96.62595,-32.908398,-171.771,257.0,-28271.0,0.0
267.0,0.13677979,-0.014465332,0.015380859,-126.32061,-38.83206,-210.48856,257.0,-28271.0,0.0
268.0,0.15081787,-0.028381348,0.023864746,-136.25954,-51.79389,-245.31297,257.0,-28271.0,0.0
269.0,0.16033936,-0.04559326,0.035949707,-113.94656,-57.549618,-250.1374,257.0,-28271.0,0.0
270.0,0.17156982,-0.06201172,0.045898438,-44.458015,-71.05344,-250.1374,257.0,-28271.0,0.0
271.0,0.17907715,-0.06878662,0.028808594,45.748093,-79.73283,-250.1374,257.0,-28271.0,0.0
272.0,0.16973877,-0.05621338,-0.0048217773,121.53435,-92.541985,-250.1374,257.0,-28271.0,0.0
273.0,0.15246582,-0.0289917,0.005065918,144.74046,-53.671757,-206.26718,257.0,-28271.0,0.0
274.0,0.1529541,0.01171875,0.018127441,76.0229,-65.01527,-126.61069,257.0,-28271.0,0.0
275.0,0.17333984,0.004211426,0.022338867,13.442748,-73.53435,-53.007633,257.0,-28271.0,0.0
276.0,0.18115234,-0.013183594,0.021362305,-8.2213745,-62.389313,-19.770992,257.0,-28271.0,0.0
277.0,0.16381836,-0.034484863,0.03466797,-9.480916,-51.267174,-4.076336,257.0,-28271.0,0.0
278.0,0.13739014,-0.05279541,0.04119873,-2.1145039,-55.38168,-21.633587,257.0,-28271.0,0.0
279.0,0.11578369,-0.04071045,0.06072998,1.778626,-61.290077,-45.229008,257.0,-28271.0,0.0
280.0,0.10180664,-0.020446777,0.06945801,-20.694656,-74.35114,-54.801525,257.0,-28271.0,0.0
281.0,0.105285645,-0.013061523,0.060424805,-62.38168,-77.824425,-54.67939,257.0,-28271.0,0.0
282.0,0.11138916,-0.016174316,0.053222656,-96.73283,-70.79389,-54.480915,257.0,-28271.0,0.0
283.0,0.114746094,-0.026184082,0.051330566,-102.37405,-50.49618,-54.610687,257.0,-28271.0,0.0
284.0,0.117004395,-0.033935547,0.053710938,-86.32825,-27.862595,-54.687023,257.0,-28271.0,0.0
285.0,0.12615967,-0.042114258,0.056518555,-59.099236,-13.129771,-54.435116,257.0,-28271.0,0.0
286.0,0.13824463,-0.045043945,0.05407715,-24.23664,1.7480916,-53.48855,257.0,-28271.0,0.0
287.0,0.14404297,-0.047668457,0.057128906,13.351145,11.534351,-54.923664,257.0,-28271.0,0.0
288.0,0.14544678,-0.044067383,0.05895996,40.954197,21.824427,-36.0229,257.0,-28271.0,0.0
289.0,0.14556885,-0.040283203,0.059570312,46.87786,27.793894,-23.335878,257.0,-28271.0,0.0
290.0,0.14367676,-0.039245605,0.060180664,43.549618,44.709923,0.6870229,257.0,-28271.0,0.0
291.0,0.14611816,-0.03692627,0.05065918,36.068703,63.053436,28.816793,257.0,-28271.0,0.0
292.0,0.1459961,-0.026428223,0.0390625,19.312977,87.67939,67.12214,257.0,-28271.0,0.0
293.0,0.13671875,-0.016784668,0.032470703,-6.335878,102.816795,112.580154,257.0,-28271.0,0.0
294.0,0.1538086,-0.016235352,0.018920898,-31.450382,109.78626,148.68703,257.0,-28271.0,0.0
295.0,0.17230225,-0.02130127,0.013305664,-33.0,121.98473,178.76335,257.0,-28271.0,0.0
296.0,0.18963623,-0.026306152,0.0034179688,-33.83206,127.00764,196.47328,257.0,-28271.0,0.0
297.0,0.20019531,-0.02557373,0.003540039,-39.984734,121.091606,206.70229,257.0,-28271.0,0.0
298.0,0.19268799,-0.022583008,0.008666992,-60.549618,96.908394,213.66412,257.0,-28014.0,0.0
299.0,0.1831665,-0.018310547,0.009216309,-78.938934,62.931297,217.35878,257.0,-28014.0,0.0
300.0,0.1619873,-0.019226074,0.010681152,-79.07633,24.282442,222.25954,257.0,-28014.0,0.0
301.0,0.13763428,-0.024597168,0.00970459,-62.419846,-0.41221374,215.08397,257.0,-28014.0,0.0
302.0,0.110839844,-0.031982422,0.016540527,-16.366413,-15.396947,202.67175,257.0,-28014.0,0.0
303.0,0.09161377,-0.0368042,0.025817871,40.687023,-23.961832,187.44275,257.0,-28014.0,0.0
304.0,0.0914917,-0.030517578,0.027893066,90.52672,-28.045801,166.26718,257.0,-28014.0,0.0
305.0,0.092041016,-0.022705078,0.030090332,118.69466,-21.366413,145.67175,257.0,-28014.0,0.0
306.0,0.083740234,-0.016479492,0.033325195,123.07633,-11.076336,122.46565,257.0,-28014.0,0.0
307.0,0.070007324,-0.010253906,0.04046631,112.19084,-7.0229006,95.221375,257.0,-28014.0,0.0
308.0,0.06378174,-0.008972168,0.05041504,92.503815,-13.106871,64.0229,257.0,-28014.0,0.0
309.0,0.062072754,-0.0076293945,0.054870605,72.091606,-22.89313,25.610687,257.0,-28014.0,0.0
310.0,0.06591797,-0.0087890625,0.055419922,42.76336,-30.984734,-19.10687,257.0,-28014.0,0.0
311.0,0.06842041,-0.010803223,0.048706055,8.297709,-39.015266,-54.885498,257.0,-28014.0,0.0
312.0,0.08465576,-0.015014648,0.03894043,-17.862595,-53.44275,-110.55725,257.0,-28014.0,0.0
313.0,0.10058594,-0.012390137,0.037902832,-37.053436,-67.900764,-158.38931,257.0,-28014.0,0.0
314.0,0.12536621,-0.016418457,0.03289795,-50.580154,-81.54962,-208.8626,257.0,-28014.0,0.0
315.0,0.14483643,-0.02734375,0.03955078,-53.27481,-96.80916,-250.1374,257.0,-28014.0,0.0
316.0,0.1531372,-0.03656006,0.047180176,-36.251907,-104.43511,-250.1374,257.0,-28014.0,0.0
317.0,0.16473389,-0.04650879,0.049804688,1.0152671,-120.54962,-250.1374,257.0,-28014.0,0.0
318.0,0.17321777,-0.046691895,0.03753662,53.251907,-118.25191,-250.1374,257.0,-28014.0,0.0
319.0,0.17364502,-0.024658203,0.0095825195,73.33588,-92.25191,-250.1374,257.0,-28014.0,0.0
320.0,0.17279053,-0.0031738281,0.0026245117,29.496183,-59.14504,-189.23665,257.0,-28014.0,0.0
321.0,0.17053223,0.010009766,0.020080566,-41.50382,-46.61832,-107.69466,257.0,-28014.0,0.0
322.0,0.16766357,0.0052490234,0.034606934,-112.12214,-41.290077,-46.38168,257.0,-28014.0,0.0
323.0,0.15826416,-0.010925293,0.04071045,-176.45038,-38.40458,-1.610687,257.0,-28014.0,0.0
324.0,0.15026855,-0.039245605,0.03173828,-205.48091,-44.290077,8.015267,257.0,-28014.0,0.0
325.0,0.13543701,-0.062316895,0.02545166,-179.3435,-37.099236,-10.0992365,257.0,-28014.0,0.0
326.0,0.115600586,-0.063964844,0.03125,-103.56489,-31.42748,-28.358778,257.0,-28014.0,0.0
327.0,0.101623535,-0.05517578,0.03668213,-18.625954,-28.648855,-37.12214,257.0,-28014.0,0.0
328.0,0.0982666,-0.04107666,0.04296875,33.15267,-23.48855,-42.335876,257.0,-28014.0,0.0
329.0,0.09991455,-0.033447266,0.047424316,41.17557,-23.954199,-44.091602,257.0,-28014.0,0.0
330.0,0.10296631,-0.030029297,0.04925537,32.15267,-18.458015,-48.816795,257.0,-28014.0,0.0
331.0,0.10626221,-0.029785156,0.053955078,20.267176,-15.961832,-45.85496,257.0,-28014.0,0.0
332.0,0.11419678,-0.031188965,0.051330566,9.473283,-11.022901,-41.183205,257.0,-28014.0,0.0
333.0,0.13104248,-0.03289795,0.047424316,11.473283,-1.961832,-40.541985,257.0,-28014.0,0.0
334.0,0.14068604,-0.034423828,0.04296875,18.305344,3.557252,-30.541985,257.0,-28014.0,0.0
335.0,0.14398193,-0.03540039,0.04333496,31.946566,11.450381,-26.389313,257.0,-27757.0,0.0
336.0,0.14111328,-0.032958984,0.04663086,33.55725,17.610687,-18.61832,257.0,-27757.0,0.0
337.0,0.13903809,-0.031433105,0.043945312,26.213741,22.42748,-3.3664122,257.0,-27757.0,0.0
338.0,0.12805176,-0.035461426,0.049743652,17.053434,30.099237,17.259542,257.0,-27757.0,0.0
339.0,0.12390137,-0.034851074,0.04168701,9.946565,41.671757,36.64122,257.0,-27757.0,0.0
340.0,0.11218262,-0.029174805,0.034118652,6.2137403,55.396946,67.75572,257.0,-27757.0,0.0
341.0,0.115234375,-0.026306152,0.026428223,-1.648855,58.923664,90.061066,257.0,-27757.0,0.0
342.0,0.15020752,-0.026977539,-0.0048828125,-5.9694657,64.229004,111.8855,257.0,-27757.0,0.0
343.0,0.16546631,-0.034301758,0.015197754,8.9007635,71.618324,115.53435,257.0,-27757.0,0.0
344.0,0.18603516,-0.029907227,0.008728027,16.358778,83.39695,124.496185,257.0,-27757.0,0.0
345.0,0.18933105,-0.026184082,0.0032958984,10.458015,81.19847,140.72519,257.0,-27757.0,0.0
346.0,0.1786499,-0.021911621,0.004638672,9.59542,71.08397,157.39694,257.0,-27757.0,0.0
347.0,0.16394043,-0.002319336,0.0178833,-3.2748091,53.198475,185.99237,257.0,-27757.0,0.0
348.0,0.14727783,-0.012329102,0.024780273,-61.374046,16.633587,205.9313,257.0,-27757.0,0.0
349.0,0.13012695,-0.024963379,0.02142334,-69.19084,0.89312977,199.25954,257.0,-27757.0,0.0
350.0,0.11431885,-0.02709961,0.019714355,-43.923664,-15.908397,194.8626,257.0,-27757.0,0.0
351.0,0.10229492,-0.034851074,0.018127441,9.702291,-18.564886,183.45038,257.0,-27757.0,0.0
352.0,0.097717285,-0.033081055,0.025024414,65.503815,-20.603054,162.2519,257.0,-27757.0,0.0
353.0,0.09472656,-0.024353027,0.025390625,97.03053,-13.229008,139.42747,257.0,-27757.0,0.0
354.0,0.085754395,-0.018981934,0.032470703,105.8855,-6.4351144,112.16031,257.0,-27757.0,0.0
355.0,0.07611084,-0.015380859,0.04248047,100.19847,-5.8778625,81.79389,257.0,-27757.0,0.0
356.0,0.06726074,-0.01361084,0.046142578,91.84733,-10.664123,49.160305,257.0,-27757.0,0.0
357.0,0.06616211,-0.012023926,0.05090332,73.51145,-17.793894,13.687023,257.0,-27757.0,0.0
358.0,0.072753906,-0.0115356445,0.049804688,42.030533,-26.725191,-29.312977,257.0,-27757.0,0.0
359.0,0.08013916,-0.01159668,0.04345703,8.061069,-32.160305,-55.038166,257.0,-27757.0,0.0
360.0,0.097961426,-0.012207031,0.046142578,-22.06107,-41.84733,-112.061066,257.0,-27757.0,0.0
361.0,0.12005615,-0.015258789,0.031311035,-46.068703,-51.89313,-158.61832,257.0,-27757.0,0.0
362.0,0.14361572,-0.021606445,0.028686523,-61.374046,-67.00764,-204.0458,257.0,-27757.0,0.0
363.0,0.16656494,-0.03326416,0.036132812,-57.755726,-73.80916,-243.46565,257.0,-27757.0,0.0
364.0,0.16479492,-0.04888916,0.048583984,-21.167938,-82.67175,-250.1374,257.0,-27757.0,0.0
365.0,0.15667725,-0.053466797,0.047729492,41.076336,-91.824425,-250.1374,257.0,-27757.0,0.0
366.0,0.14434814,-0.040405273,0.034973145,82.98473,-90.30534,-244.54199,257.0,-27757.0,0.0
367.0,0.13800049,-0.022949219,0.017822266,78.89313,-74.28244,-195.27481,257.0,-27757.0,0.0
368.0,0.13964844,-0.0068359375,0.015808105,41.946564,-45.85496,-142.0,257.0,-27757.0,0.0
369.0,0.1517334,0.005126953,0.01965332,-11.297709,-30.022902,-77.580154,257.0,-27757.0,0.0
370.0,0.16119385,-0.0056762695,0.025024414,-64.24428,-14.870229,-36.717556,257.0,-27757.0,0.0
371.0,0.15447998,-0.016418457,0.033447266,-110.51145,-9.022901,1.6335878,257.0,-27757.0,0.0
372.0,0.1418457,-0.034851074,0.03765869,-143.71756,-15.893129,10.702291,257.0,-27500.0,0.0
373.0,0.12713623,-0.04925537,0.040100098,-139.22137,-18.48855,1.6793894,257.0,-27500.0,0.0
374.0,0.11224365,-0.05029297,0.040893555,-103.183205,-24.854961,-10.877863,257.0,-27500.0,0.0
375.0,0.09967041,-0.04638672,0.03857422,-50.908398,-24.076336,-11.725191,257.0,-27500.0,0.0
376.0,0.098083496,-0.038269043,0.04248047,-11.862596,-21.160305,-5.519084,257.0,-27500.0,0.0
377.0,0.10131836,-0.029174805,0.042663574,-2.4885497,-19.114504,-0.6793893,257.0,-27500.0,0.0
378.0,0.105651855,-0.024902344,0.041015625,-5.259542,-12.839695,7.038168,257.0,-27500.0,0.0
379.0,0.10949707,-0.026000977,0.045898438,-10.5801525,-5.3816795,12.549619,257.0,-27500.0,0.0
380.0,0.11376953,-0.027709961,0.047607422,-6.4961834,0.08396947,14.4198475,257.0,-27500.0,0.0
381.0,0.11645508,-0.02722168,0.049621582,-2.870229,5.3587785,8.145039,257.0,-27500.0,0.0
382.0,0.11376953,-0.028930664,0.047729492,2.0610688,5.1603055,1.7480916,257.0,-27500.0,0.0
383.0,0.11376953,-0.032409668,0.047424316,10.908397,3.0458016,-15.564885,257.0,-27500.0,0.0
384.0,0.120910645,-0.03729248,0.048217773,24.832062,2.6183207,-30.778625,257.0,-27500.0,0.0
385.0,0.123046875,-0.03704834,0.046081543,43.0,2.6335878,-55.412212,257.0,-27500.0,0.0
386.0,0.13226318,-0.0368042,0.042114258,54.335876,7.1755724,-54.305344,257.0,-27500.0,0.0
387.0,0.13537598,-0.0368042,0.045410156,57.366413,16.480917,-54.21374,257.0,-27500.0,0.0
388.0,0.1383667,-0.0357666,0.039123535,55.84733,29.91603,-54.53435,257.0,-27500.0,0.0
389.0,0.13415527,-0.03112793,0.034973145,39.65649,47.59542,-35.282444,257.0,-27500.0,0.0
390.0,0.124938965,-0.022949219,0.026123047,4.6564884,64.57252,-1.2748091,257.0,-27500.0,0.0
391.0,0.12561035,-0.02130127,0.01940918,-41.923664,66.60305,40.068703,257.0,-27500.0,0.0
392.0,0.14221191,-0.026428223,0.018432617,-69.938934,63.15267,83.26717,257.0,-27500.0,0.0
393.0,0.15386963,-0.03326416,0.010986328,-78.618324,62.20611,124.67175,257.0,-27500.0,0.0
394.0,0.15966797,-0.03363037,0.008728027,-72.96947,53.221375,154.80916,257.0,-27500.0,0.0
395.0,0.16448975,-0.028930664,0.004211426,-56.969467,35.67939,176.85497,257.0,-27500.0,0.0
396.0,0.1652832,-0.02960205,0.009460449,-33.49618,16.229008,194.01527,257.0,-27500.0,0.0
397.0,0.1586914,-0.027893066,0.0099487305,-6.374046,-0.66412216,198.18321,257.0,-27500.0,0.0
398.0,0.14691162,-0.026489258,0.015686035,20.541985,-9.648855,192.7939,257.0,-27500.0,0.0
399.0,0.12750244,-0.028747559,0.021484375,42.0229,-21.259542,181.46565,257.0,-27500.0,0.0
400.0,0.11016846,-0.029052734,0.026733398,64.98473,-25.648855,167.03053,257.0,-27500.0,0.0
401.0,0.097473145,-0.02722168,0.035888672,90.55725,-28.045801,150.12213,257.0,-27500.0,0.0
402.0,0.09289551,-0.024658203,0.034973145,105.70992,-22.480917,128.35878,257.0,-27500.0,0.0
403.0,0.087890625,-0.018310547,0.034179688,105.816795,-15.916031,105.229004,257.0,-27500.0,0.0
404.0,0.076416016,-0.015686035,0.039794922,90.10687,-8.763359,80.43511,257.0,-27500.0,0.0
405.0,0.06896973,-0.012573242,0.047546387,72.73283,-10.015267,56.32061,257.0,-27500.0,0.0
406.0,0.0725708,-0.012145996,0.047668457,49.748093,-15.541985,26.633587,257.0,-27500.0,0.0
407.0,0.08758545,-0.0095825195,0.023864746,27.274809,-21.61832,-3.557252,257.0,-27500.0,0.0
408.0,0.08532715,-0.016479492,0.048828125,11.114504,-26.450382,-48.25954,257.0,-27500.0,0.0
409.0,0.09399414,-0.019897461,0.042907715,-1.038168,-28.74809,-77.75572,257.0,-27243.0,0.0
410.0,0.10308838,-0.020080566,0.039245605,-11.549619,-31.213741,-113.20611,257.0,-27243.0,0.0
411.0,0.12854004,-0.017456055,0.031799316,-24.022902,-37.23664,-150.84734,257.0,-27243.0,0.0
412.0,0.14556885,-0.01763916,0.029724121,-44.862595,-41.435116,-176.61832,257.0,-27243.0,0.0
413.0,0.16394043,-0.022766113,0.027709961,-62.46565,-45.908398,-200.49619,257.0,-27243.0,0.0
414.0,0.16534424,-0.031433105,0.033569336,-75.618324,-48.61832,-213.90076,257.0,-27243.0,0.0
415.0,0.15246582,-0.03643799,0.036132812,-72.229004,-49.519085,-216.3435,257.0,-27243.0,0.0
416.0,0.13970947,-0.03491211,0.033081055,-73.08397,-40.16794,-198.10687,257.0,-27243.0,0.0
417.0,0.12554932,-0.03717041,0.028503418,-79.458015,-35.49618,-168.45801,257.0,-27243.0,0.0
418.0,0.12719727,-0.037597656,0.025878906,-74.99236,-29.580153,-127.74809,257.0,-27243.0,0.0
419.0,0.13684082,-0.03338623,0.020996094,-56.450382,-24.465649,-78.70992,257.0,-27243.0,0.0
420.0,0.14703369,-0.029724121,0.019104004,-52.458015,-16.641222,-54.14504,257.0,-27243.0,0.0
421.0,0.15447998,-0.029296875,0.020324707,-57.519085,-12.198473,-18.656488,257.0,-27243.0,0.0
422.0,0.15045166,-0.029907227,0.024536133,-62.671757,-9.625955,-2.2824428,257.0,-27243.0,0.0
423.0,0.13580322,-0.034118652,0.028076172,-62.389313,-11.824428,0.6183206,257.0,-27243.0,0.0
424.0,0.11633301,-0.040039062,0.034118652,-56.20611,-15.480916,-5.6412215,257.0,-27243.0,0.0
425.0,0.10229492,-0.04046631,0.0357666,-44.08397,-20.099237,-14.488549,257.0,-27243.0,0.0
426.0,0.09527588,-0.036987305,0.04345703,-18.954199,-17.664122,-12.916031,257.0,-27243.0,0.0
427.0,0.09362793,-0.02960205,0.047424316,-13.572519,-16.603054,-14.083969,257.0,-27243.0,0.0
428.0,0.093688965,-0.021362305,0.04296875,-30.114504,-5.3053436,-8.351145,257.0,-27243.0,0.0
429.0,0.099365234,-0.024291992,0.039001465,-57.34351,-0.26717559,-12.877863,257.0,-27243.0,0.0
430.0,0.10736084,-0.031982422,0.042175293,-59.770992,11.358779,-18.67939,257.0,-27243.0,0.0
431.0,0.111328125,-0.03491211,0.044006348,-47.862595,15.557252,-20.282442,257.0,-27243.0,0.0
432.0,0.11517334,-0.036621094,0.040649414,-33.335876,12.396947,-26.557251,257.0,-27243.0,0.0
433.0,0.123535156,-0.038330078,0.042175293,-17.343512,11.335877,-33.366413,257.0,-27243.0,0.0
434.0,0.12957764,-0.040100098,0.039978027,1.9160305,8.40458,-46.328243,257.0,-27243.0,0.0
435.0,0.13092041,-0.041015625,0.038269043,23.282442,5.0152674,-42.44275,257.0,-27243.0,0.0
436.0,0.1408081,-0.041748047,0.035217285,37.89313,-0.60305345,-47.015266,257.0,-27243.0,0.0
437.0,0.13989258,-0.04034424,0.03765869,48.587788,5.40458,-35.076336,257.0,-27243.0,0.0
438.0,0.13946533,-0.042785645,0.03375244,54.435116,8.267176,-24.503817,257.0,-27243.0,0.0
439.0,0.13214111,-0.041503906,0.031921387,53.328243,19.832062,0.099236645,257.0,-27243.0,0.0
440.0,0.1227417,-0.040405273,0.031311035,55.801525,29.08397,28.557251,257.0,-27243.0,0.0
441.0,0.11541748,-0.034484863,0.027648926,53.46565,30.931297,63.015266,257.0,-27243.0,0.0
442.0,0.13183594,-0.0335083,0.023132324,52.603054,32.52672,87.503815,257.0,-27243.0,0.0
443.0,0.1459961,-0.032287598,0.017456055,57.190838,40.79389,110.816795,257.0,-27243.0,0.0
444.0,0.1574707,-0.026184082,0.012451172,61.961834,49.12214,126.57252,257.0,-27243.0,0.0
445.0,0.16638184,-0.022521973,0.009216309,54.93893,50.251907,140.32825,257.0,-27243.0,0.0
446.0,0.16986084,-0.020568848,0.015319824,43.885498,46.068703,150.85497,257.0,-26986.0,0.0
447.0,0.1638794,-0.016479492,0.018981934,28.610687,36.603054,160.89313,257.0,-26986.0,0.0
448.0,0.14886475,-0.014709473,0.022644043,0.8778626,22.76336,169.67938,257.0,-26986.0,0.0
449.0,0.1317749,-0.02142334,0.02142334,-25.435114,12.229008,167.53435,257.0,-26986.0,0.0
450.0,0.113098145,-0.024291992,0.026977539,-17.221375,1.5114504,167.10687,257.0,-26986.0,0.0
451.0,0.103393555,-0.026611328,0.03173828,5.89313,-2.5267177,161.7939,257.0,-26986.0,0.0
452.0,0.10491943,-0.026000977,0.027282715,32.755726,-6.19084,150.27481,257.0,-26986.0,0.0
453.0,0.099731445,-0.02520752,0.026855469,52.778625,-2.6564887,131.74046,257.0,-26986.0,0.0
454.0,0.091552734,-0.021972656,0.030883789,65.9313,2.70229,114.07633,257.0,-26986.0,0.0
455.0,0.08251953,-0.019348145,0.036010742,73.27481,1.1984733,91.40458,257.0,-26986.0,0.0
456.0,0.08154297,-0.015563965,0.037475586,67.24428,-5.0916033,63.900764,257.0,-26986.0,0.0
457.0,0.08117676,-0.014404297,0.039245605,57.251907,-10.427481,32.10687,257.0,-26986.0,0.0
458.0,0.084106445,-0.013916016,0.038635254,38.38168,-15.526717,-7.8320613,257.0,-26986.0,0.0
459.0,0.08642578,-0.01550293,0.037597656,11.137404,-21.603054,-55.84733,257.0,-26986.0,0.0
460.0,0.10296631,-0.015930176,0.033081055,-9.412213,-30.404581,-90.29008,257.0,-26986.0,0.0
461.0,0.1105957,-0.01763916,0.029418945,-27.282442,-42.64122,-128.90076,257.0,-26986.0,0.0
462.0,0.12365723,-0.019470215,0.030273438,-38.93893,-49.290077,-171.73282,257.0,-26986.0,0.0
463.0,0.1281128,-0.023986816,0.028747559,-47.72519,-59.015266,-202.25954,257.0,-26986.0,0.0
464.0,0.12890625,-0.032348633,0.040283203,-38.183205,-67.51908,-223.58015,257.0,-26986.0,0.0
465.0,0.1338501,-0.036254883,0.04473877,-17.435114,-73.9771,-233.72519,257.0,-26986.0,0.0
466.0,0.14019775,-0.039123535,0.038513184,15.267176,-74.9771,-229.12978,257.0,-26986.0,0.0
467.0,0.15057373,-0.032043457,0.031188965,34.648853,-66.37405,-214.92366,257.0,-26986.0,0.0
468.0,0.16729736,-0.020019531,0.02368164,31.419847,-47.129772,-181.50381,257.0,-26986.0,0.0
469.0,0.1694336,-0.006652832,0.026550293,-12.7404585,-22.656488,-130.99237,257.0,-26986.0,0.0
470.0,0.16516113,-0.0022583008,0.031677246,-86.381676,-9.526717,-72.9542,257.0,-26986.0,0.0
471.0,0.16491699,-0.008605957,0.029968262,-151.46565,-7.2824426,-37.015266,257.0,-26986.0,0.0
472.0,0.1593628,-0.022460938,0.035949707,-193.0458,-6.816794,-5.0076337,257.0,-26986.0,0.0
473.0,0.13812256,-0.04071045,0.029968262,-196.3435,-8.343512,4.8244276,257.0,-26986.0,0.0
474.0,0.11254883,-0.04815674,0.026000977,-164.9771,-6.2366414,3.0458016,257.0,-26986.0,0.0
475.0,0.09527588,-0.049621582,0.02545166,-110.26717,-4.3511453,0.19847329,257.0,-26986.0,0.0
476.0,0.08880615,-0.04711914,0.028137207,-51.91603,-2.961832,-6.5343513,257.0,-26986.0,0.0
477.0,0.089782715,-0.044128418,0.032104492,-4.854962,-1.2366412,-16.732824,257.0,-26986.0,0.0
478.0,0.08905029,-0.037475586,0.03692627,18.931297,1.167939,-28.656488,257.0,-26986.0,0.0
479.0,0.09436035,-0.033447266,0.038635254,23.007633,1.7251909,-38.458015,257.0,-26986.0,0.0
480.0,0.101135254,-0.032104492,0.0413208,15.816793,0.22137405,-48.08397,257.0,-26986.0,0.0
481.0,0.11328125,-0.031555176,0.05267334,2.9694657,1.038168,-46.17557,257.0,-26986.0,0.0
482.0,0.1161499,-0.03765869,0.04144287,-2.1221373,-0.5114504,-54.458015,257.0,-26986.0,0.0
483.0,0.12176514,-0.042297363,0.04095459,6.3053436,-0.35114503,-54.717556,257.0,-26729.0,0.0
484.0,0.12719727,-0.043029785,0.041992188,16.51145,1.4656489,-47.61832,257.0,-26729.0,0.0
485.0,0.13952637,-0.039978027,0.037963867,24.717558,-1.1984733,-30.595419,257.0,-26729.0,0.0
486.0,0.1552124,-0.04095459,0.037109375,34.664124,3.3664122,-12.977099,257.0,-26729.0,0.0
487.0,0.1496582,-0.04107666,0.039245605,44.91603,6.0076337,12.053435,257.0,-26729.0,0.0
488.0,0.14465332,-0.035583496,0.036254883,45.221375,12.801527,36.29771,257.0,-26729.0,0.0
489.0,0.13519287,-0.033813477,0.031066895,49.27481,19.801527,63.137405,257.0,-26729.0,0.0
490.0,0.11828613,-0.029296875,0.026611328,41.51145,27.786259,92.63359,257.0,-26729.0,0.0
491.0,0.12426758,-0.030334473,0.019104004,39.21374,23.992367,107.740456,257.0,-26729.0,0.0
492.0,0.14337158,-0.03338623,0.017089844,56.83206,33.59542,117.72519,257.0,-26729.0,0.0
493.0,0.15216064,-0.033691406,0.014465332,80.900764,41.74046,120.12214,257.0,-26729.0,0.0
